cod_upp;upp;ano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;total_roubos;furto_veiculos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;recuperacao_veiculos;armas_apreendidas;cump_mandado_prisao;ocorr_flagrante;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias
15;Escondidinho / Prazeres;2015;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;13
16;São Carlos;2015;3;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;0;3;0;3;0;1;5;0;0;0;0;0;29
17;Mangueira;2015;3;2;0;0;0;0;2;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;1;3;2;1;1;1;0;0;0;0;31
18;Macacos;2015;3;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;7;0;0;0;4;4;1;0;0;0;0;30
19;Vidigal;2015;3;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;3;0;0;0;1;4;0;0;0;0;0;32
20;Nova Brasília;2015;3;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;1;4;0;0;0;0;0;26
21;Fazendinha;2015;3;0;0;0;0;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;4;0;0;0;1;2;1;0;1;1;0;1;0;0;1;0;29
22;Adeus / Baiana;2015;3;0;0;0;0;5;6;0;0;0;1;0;0;0;1;0;0;0;0;0;2;1;2;0;0;0;1;5;0;1;1;4;6;0;0;0;0;0;30
23;Alemão;2015;3;2;0;0;1;13;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3;0;0;0;0;3;0;2;2;1;1;0;0;0;0;0;33
24;Chatuba;2015;3;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;3;1;3;0;0;0;1;3;0;0;0;2;6;1;0;0;0;0;25
25;Fé / Sereno;2015;3;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;0;1;6;0;0;0;0;0;12
26;Parque Proletário;2015;3;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;1;2;0;0;0;0;0;0;18
27;Vila Cruzeiro;2015;3;0;0;0;1;14;0;2;0;1;0;0;0;0;1;0;0;0;0;0;2;2;7;0;0;0;0;7;1;4;4;5;2;1;0;0;0;0;54
28;Rocinha;2015;3;0;0;0;1;5;21;0;0;1;1;0;0;1;0;0;0;0;0;0;2;1;13;0;0;0;3;8;0;1;1;4;12;1;0;0;0;0;79
29;Jacarezinho;2015;3;0;0;0;0;0;5;1;0;5;0;1;0;0;8;0;0;0;0;0;12;1;15;0;0;0;3;26;2;0;1;21;12;1;0;0;0;0;125
30;Manguinhos;2015;3;0;0;0;0;3;6;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;1;0;0;5;0;2;0;0;0;0;26
31;Barreira do Vasco / Tuiuti;2015;3;0;0;0;0;0;9;0;0;1;0;0;2;0;6;0;0;0;0;0;9;1;8;0;0;0;1;4;1;0;0;1;9;1;0;0;0;0;45
32;Caju;2015;3;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;1;8;0;0;0;1;3;0;1;0;2;3;1;0;0;0;0;26
33;Cerro-Corá;2015;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;7
34;Arará / Mandela;2015;3;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;5;0;1;0;1;0;0;0;0;0;0;19
35;Lins;2015;3;0;0;0;0;5;4;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;4;0;0;0;3;3;4;0;0;3;3;3;0;0;0;0;49
36;Camarista Méier;2015;3;0;0;0;0;1;5;0;0;1;0;0;0;0;2;0;0;0;0;0;2;0;5;0;0;0;0;1;6;0;0;2;0;0;0;0;0;0;26
37;Mangueirinha;2015;3;0;0;0;0;0;3;0;0;3;0;0;3;1;5;0;0;0;1;0;11;0;4;0;0;0;0;7;2;3;0;8;14;0;0;0;0;0;48
38;Vila Kennedy;2015;3;1;0;0;0;2;12;1;1;11;2;0;8;11;11;2;0;0;1;0;38;3;25;0;0;0;3;20;28;1;0;14;20;5;0;0;0;0;195
1;Santa Marta;2015;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;9
2;Cidade de Deus;2015;4;0;0;0;0;6;14;0;1;19;0;0;0;2;5;1;0;0;0;0;9;2;27;0;0;0;4;20;1;2;1;22;9;1;0;0;0;0;136
3;Batam;2015;4;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;3;0;0;0;0;8;1;0;3;5;5;0;0;0;0;0;36
4;Chapéu Mangueira / Babilônia;2015;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;12
5;Pavão-Pavãozinho;2015;4;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;18
6;Tabajaras;2015;4;0;0;0;0;7;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;2;5;0;1;1;0;9;0;0;0;0;0;39
7;Providência;2015;4;0;0;0;0;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;7;0;0;0;0;2;1;0;0;1;4;0;0;0;0;0;27
8;Borel;2015;4;0;0;0;0;4;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;4;0;0;0;2;5;1;0;0;0;0;25
9;Formiga;2015;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;6
10;Andaraí;2015;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;0;0;1;4;3;1;0;0;0;0;35
11;Salgueiro;2015;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;10
12;Turano;2015;4;0;0;0;0;0;4;0;0;2;0;0;0;0;2;0;0;0;0;0;3;1;7;0;0;0;1;9;0;0;0;2;2;1;0;0;0;0;34
13;São João / Matriz / Queto;2015;4;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;2;13;0;0;0;5;2;0;0;0;0;0;30
14;Coroa / Fallet / Fogueteiro;2015;4;0;0;0;0;8;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;0;19
15;Escondidinho / Prazeres;2015;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;1;2;0;0;0;0;0;14
16;São Carlos;2015;4;0;0;0;0;7;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;1;9;0;1;0;4;2;0;0;0;0;0;35
17;Mangueira;2015;4;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;3;5;1;1;0;0;0;0;29
18;Macacos;2015;4;0;0;0;0;7;4;1;0;0;0;0;1;0;2;0;0;0;0;0;4;0;3;0;0;0;0;5;0;0;0;2;1;0;0;0;0;0;26
19;Vidigal;2015;4;0;0;0;0;0;6;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;5;3;1;0;0;0;0;21
20;Nova Brasília;2015;4;0;0;0;1;3;4;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;5;1;9;3;2;2;1;0;0;0;0;25
21;Fazendinha;2015;4;0;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;1;1;2;1;0;2;0;0;0;0;29
22;Adeus / Baiana;2015;4;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;1;0;3;0;3;0;0;0;0;2;1;0;1;2;3;0;0;0;0;0;19
23;Alemão;2015;4;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;4;1;2;0;2;1;1;0;0;0;0;15
24;Chatuba;2015;4;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;6;1;0;0;0;2;0;0;0;0;0;16
25;Fé / Sereno;2015;4;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;5;0;0;0;1;2;0;0;0;0;0;13
26;Parque Proletário;2015;4;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;16
27;Vila Cruzeiro;2015;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;2;7;1;0;1;6;0;1;0;0;0;0;32
28;Rocinha;2015;4;1;0;0;0;1;18;1;0;2;0;0;0;0;0;1;0;0;0;0;1;0;12;0;0;0;0;8;0;1;0;3;7;1;0;0;0;0;69
29;Jacarezinho;2015;4;0;0;0;0;0;8;0;0;2;1;0;3;1;5;0;0;0;0;0;12;1;10;0;0;0;2;27;3;0;2;11;8;1;0;0;0;0;104
30;Manguinhos;2015;4;0;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;3;2;4;3;1;1;0;0;0;0;0;32
31;Barreira do Vasco / Tuiuti;2015;4;0;0;0;0;0;7;1;0;1;0;0;1;0;3;0;0;0;1;0;6;1;15;0;0;0;1;3;5;0;0;1;7;0;0;0;0;0;56
32;Caju;2015;4;1;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;1;7;0;0;0;4;0;0;0;0;0;0;29
33;Cerro-Corá;2015;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;6
34;Arará / Mandela;2015;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;4;0;0;1;3;0;0;0;0;0;0;23
35;Lins;2015;4;0;0;0;0;0;4;0;0;1;1;0;0;2;1;0;0;0;0;0;4;2;9;0;0;0;1;8;1;2;0;3;9;0;0;0;0;0;51
36;Camarista Méier;2015;4;0;0;0;0;2;8;1;0;1;0;0;0;0;3;0;0;0;1;0;4;0;6;0;0;0;2;1;3;1;0;1;6;0;0;0;0;0;40
37;Mangueirinha;2015;4;0;0;0;0;4;8;0;0;2;0;1;0;2;3;0;0;0;2;0;9;2;11;0;0;0;0;3;1;2;0;3;6;0;0;0;0;0;54
38;Vila Kennedy;2015;4;1;0;0;0;0;15;0;1;6;1;0;2;11;8;1;0;0;3;0;30;0;17;0;0;0;3;13;13;1;1;11;15;0;0;0;0;0;137
1;Santa Marta;2015;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;2;2;0;0;0;0;0;10
2;Cidade de Deus;2015;5;0;0;0;0;2;24;4;1;20;1;0;0;1;0;0;0;0;1;0;4;0;19;0;0;0;3;17;7;1;4;20;29;0;0;0;0;0;145
3;Batam;2015;5;0;0;0;0;1;5;0;0;0;0;0;1;1;0;0;0;0;0;0;3;0;4;0;0;0;1;5;0;0;0;2;0;0;0;0;0;0;24
4;Chapéu Mangueira / Babilônia;2015;5;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;2;9;0;0;0;0;0;19
5;Pavão-Pavãozinho;2015;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;19
6;Tabajaras;2015;5;0;0;0;0;4;7;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;1;2;0;0;0;1;10;1;0;0;0;0;33
7;Providência;2015;5;0;0;0;0;4;4;2;0;0;0;0;0;0;3;0;0;0;0;0;3;1;7;0;0;0;0;1;2;1;2;2;6;1;0;0;0;0;31
8;Borel;2015;5;0;0;0;0;8;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;10;0;0;2;5;3;0;0;0;0;0;35
9;Formiga;2015;5;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;2;1;0;0;0;0;0;15
10;Andaraí;2015;5;0;0;0;0;0;6;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;2;0;0;0;0;10;1;1;0;5;7;0;0;0;0;0;30
11;Salgueiro;2015;5;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;2;0;0;0;0;0;10
12;Turano;2015;5;0;0;0;0;0;5;0;0;1;0;1;2;0;1;0;0;0;0;0;4;0;2;0;0;0;2;10;0;2;0;5;6;0;0;0;0;0;37
13;São João / Matriz / Queto;2015;5;0;0;0;0;3;6;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;5;0;1;0;1;3;0;0;0;3;4;0;0;0;0;0;35
14;Coroa / Fallet / Fogueteiro;2015;5;6;0;0;0;6;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;23
15;Escondidinho / Prazeres;2015;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;1;0;0;3;0;0;0;0;0;0;11
16;São Carlos;2015;5;5;0;0;1;6;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;5;0;0;0;0;5;2;3;1;3;0;1;0;0;0;0;40
17;Mangueira;2015;5;1;0;0;0;9;4;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;2;1;0;1;1;0;0;0;0;0;27
18;Macacos;2015;5;0;0;0;0;10;7;1;0;0;0;0;1;1;0;0;0;0;0;0;3;0;4;0;0;0;0;4;1;0;3;6;9;0;0;0;0;0;45
19;Vidigal;2015;5;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;4;0;0;0;2;3;0;0;0;0;0;27
20;Nova Brasília;2015;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;0;2;2;0;0;3;0;0;0;0;20
21;Fazendinha;2015;5;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;2;0;3;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;20
22;Adeus / Baiana;2015;5;0;0;0;0;1;4;0;0;2;0;0;1;0;1;0;0;0;0;0;2;2;4;0;0;0;0;1;4;0;0;3;4;1;0;0;0;0;32
23;Alemão;2015;5;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;2;2;0;0;0;1;0;21
24;Chatuba;2015;5;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;1;7;0;0;0;0;0;19
25;Fé / Sereno;2015;5;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;7;1;0;0;0;0;13
26;Parque Proletário;2015;5;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;1;0;3;1;0;0;0;0;0;24
27;Vila Cruzeiro;2015;5;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;2;0;0;1;1;4;0;0;0;0;0;28
28;Rocinha;2015;5;0;0;0;0;8;13;1;0;2;0;0;0;0;0;0;0;0;1;0;3;0;3;0;0;0;1;3;0;1;0;2;3;0;0;0;0;0;55
29;Jacarezinho;2015;5;0;0;0;0;1;5;0;0;7;5;0;2;1;2;0;0;0;0;0;11;0;22;0;0;0;7;27;1;1;3;19;7;1;0;0;0;0;130
30;Manguinhos;2015;5;0;0;0;0;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;1;4;0;0;0;1;2;0;0;0;0;0;29
31;Barreira do Vasco / Tuiuti;2015;5;0;0;0;0;0;2;0;0;0;1;0;3;1;4;0;0;0;1;0;11;1;6;0;0;0;1;5;1;0;0;2;6;0;0;0;0;0;39
32;Caju;2015;5;1;0;0;0;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;2;8;0;1;0;6;0;0;0;0;0;0;30
33;Cerro-Corá;2015;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;Arará / Mandela;2015;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;7;0;0;0;2;2;0;0;0;0;0;21
35;Lins;2015;5;1;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0;0;0;5;0;6;0;0;0;1;3;0;0;0;2;4;0;0;0;0;0;41
36;Camarista Méier;2015;5;1;0;0;0;7;5;0;0;4;0;0;1;0;2;0;0;0;0;0;3;0;5;0;0;0;0;2;1;1;0;3;2;1;0;0;0;0;42
37;Mangueirinha;2015;5;0;0;0;0;5;7;1;0;4;0;0;3;0;1;0;0;0;1;0;6;0;9;0;0;0;1;7;0;1;0;6;5;0;0;0;0;0;46
38;Vila Kennedy;2015;5;1;0;0;0;0;12;1;0;13;1;0;3;10;9;0;0;0;4;0;28;3;23;0;1;0;1;11;3;1;5;8;10;2;0;0;0;0;123
1;Santa Marta;2015;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;0;1;1;0;0;0;0;0;6
2;Cidade de Deus;2015;6;0;0;0;0;9;16;5;1;13;0;0;0;1;3;2;0;0;0;0;8;3;20;0;1;0;2;16;3;3;4;20;11;3;1;0;0;0;127
3;Batam;2015;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;2;4;3;0;0;0;0;19
4;Chapéu Mangueira / Babilônia;2015;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;6
5;Pavão-Pavãozinho;2015;6;0;0;0;0;9;7;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;3;0;0;0;0;9;1;0;0;3;0;0;1;0;0;0;28
6;Tabajaras;2015;6;0;0;0;0;3;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;2;4;0;0;0;0;7;0;0;0;0;0;27
7;Providência;2015;6;0;0;0;0;7;3;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;3;0;0;1;2;3;0;0;0;0;0;27
8;Borel;2015;6;0;0;0;0;7;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;4;0;2;0;3;4;0;0;0;0;0;31
9;Formiga;2015;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;0;0;0;0;0;11
10;Andaraí;2015;6;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;4;0;0;0;2;1;0;0;0;0;0;23
11;Salgueiro;2015;6;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;1;3;2;0;0;0;0;0;20
12;Turano;2015;6;0;0;0;0;0;9;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;1;8;0;0;0;5;6;0;0;0;0;0;33
13;São João / Matriz / Queto;2015;6;0;0;0;0;3;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;2;4;4;1;0;0;0;0;25
14;Coroa / Fallet / Fogueteiro;2015;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;2;0;1;2;0;0;0;0;0;19
15;Escondidinho / Prazeres;2015;6;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;11
16;São Carlos;2015;6;1;0;0;0;9;5;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;3;9;0;9;0;5;3;1;0;0;1;0;37
17;Mangueira;2015;6;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;3;5;0;0;0;0;0;14
18;Macacos;2015;6;0;0;0;0;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;8;0;0;1;4;2;1;0;0;0;0;32
19;Vidigal;2015;6;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;2;0;0;0;4;5;0;0;0;0;0;16
20;Nova Brasília;2015;6;0;0;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;16
21;Fazendinha;2015;6;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;3;0;0;0;2;1;0;0;0;0;0;23
22;Adeus / Baiana;2015;6;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;1;1;1;2;2;0;0;0;0;0;22
23;Alemão;2015;6;1;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;19
24;Chatuba;2015;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;2;0;1;0;0;0;0;14
25;Fé / Sereno;2015;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;7
26;Parque Proletário;2015;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;14
27;Vila Cruzeiro;2015;6;0;0;0;0;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;1;3;2;2;0;0;0;0;28
28;Rocinha;2015;6;0;0;0;0;0;9;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;13;0;0;0;4;3;0;0;0;2;12;2;0;0;0;0;66
29;Jacarezinho;2015;6;0;0;0;0;0;5;0;0;5;2;0;2;1;8;1;0;0;1;0;15;1;8;0;0;0;0;22;5;2;3;18;2;2;0;0;0;0;108
30;Manguinhos;2015;6;0;0;0;0;3;4;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;2;0;0;1;6;2;0;0;0;0;0;36
31;Barreira do Vasco / Tuiuti;2015;6;1;0;0;0;0;7;0;0;2;2;0;3;0;6;0;0;0;0;0;12;0;3;0;0;0;0;3;0;0;0;1;3;0;0;0;0;0;42
32;Caju;2015;6;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;13
33;Cerro-Corá;2015;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;6
34;Arará / Mandela;2015;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;5;0;0;0;0;9;0;1;2;8;0;0;0;0;0;0;30
35;Lins;2015;6;0;0;0;0;0;3;0;0;2;0;0;0;1;0;0;0;0;1;0;2;0;1;0;0;0;2;3;1;0;1;3;1;0;0;0;0;0;33
36;Camarista Méier;2015;6;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;5;0;0;0;1;1;1;0;0;2;4;1;0;0;0;0;24
37;Mangueirinha;2015;6;0;0;0;0;0;4;0;1;1;0;0;3;0;0;0;0;0;0;0;3;2;7;0;0;0;2;3;3;0;0;3;5;0;0;0;0;0;36
38;Vila Kennedy;2015;6;0;0;0;0;0;16;0;0;6;2;0;1;6;6;4;0;0;2;0;27;2;19;0;1;0;2;24;2;4;4;25;22;4;0;0;0;0;144
1;Santa Marta;2015;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;4;0;0;0;0;0;14
2;Cidade de Deus;2015;7;0;0;0;0;6;27;1;2;5;0;0;0;0;2;1;0;0;1;0;5;1;13;0;1;0;3;17;1;5;0;21;13;3;0;0;0;0;131
3;Batam;2015;7;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;4;1;0;2;5;8;1;0;0;0;0;34
4;Chapéu Mangueira / Babilônia;2015;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;7
5;Pavão-Pavãozinho;2015;7;0;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;6;0;0;1;1;2;0;0;0;0;0;24
6;Tabajaras;2015;7;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;12;0;4;0;2;5;0;1;0;0;0;35
7;Providência;2015;7;0;0;0;0;3;8;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;5;0;0;0;2;4;1;1;0;6;4;1;0;0;0;0;36
8;Borel;2015;7;0;0;0;0;1;5;3;0;4;0;0;3;1;0;0;0;0;0;0;4;0;1;0;1;0;1;5;0;1;3;5;7;2;0;0;0;0;39
9;Formiga;2015;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;13
10;Andaraí;2015;7;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;6;1;0;1;6;4;1;0;0;1;0;30
11;Salgueiro;2015;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;0;1;1;0;0;0;0;0;15
12;Turano;2015;7;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;3;0;1;0;1;10;0;0;0;4;3;0;0;0;0;0;36
